380,63.4
385,64.6
390,65.8
395,80.3
400,94.8
405,99.8
410,104.8
415,105.35
420,105.9
425,101.35
430,96.8
435,105.35
440,113.9
445,119.75
450,125.6
455,125.55
460,125.5
465,123.4
470,121.3
475,121.3
480,121.3
485,117.4
490,113.5
495,113.3
500,113.1
505,111.95
510,110.8
515,108.65
520,106.5
525,107.65
530,108.8
535,107.05
540,105.3
545,104.85
550,104.4
555,102.2
560,100
565,98
570,96
575,95.55
580,95.1
585,92.1
590,89.1
595,89.8
600,90.5
605,90.4
610,90.3
615,89.35
620,88.4
625,86.2
630,84
635,84.55
640,85.1
645,83.5
650,81.9
655,82.25
660,82.6
665,83.75
670,84.9
675,83.1
680,81.3
685,76.6
690,71.9
695,73.1
700,74.3
705,75.35
710,76.4
715,69.85
720,63.3
725,67.5
730,71.7
735,74.35
740,77
745,71.1
750,65.2
755,56.45
760,47.7
765,58.15
770,68.6
775,66.8
780,65
